,id,name,host_id,host_name,host_since,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,last_scraped,host_response_time,host_neighbourhood,neighbourhood_cleansed,city,state,market,country,latitude,longitude,availability_365,cleaning_fee,security_deposit,calendar_last_scraped
3636,6586979,The Aerodrome: Luxury 3bed/2.5bath,754810,Andy,28-06-2011,t,10.0,10.0,t,t,t,Townhouse,Entire home/apt,9,2.5,3.0,6.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$450.00,6,$25.00,2,1125,23,f,strict,f,f,10,2016-01-04,within an hour,Minor,Stevens,Seattle,WA,Seattle,United States,47.62111909314292,-122.2997381918772,358,145.0,1000.0,2016-01-04
3637,9618016,"Classic Home, Mid-City Neighborhood",49761005,Emily,24-11-2015,f,1.0,1.0,t,f,t,House,Entire home/apt,9,1.5,4.0,6.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$350.00,1,$0.00,3,1125,0,f,flexible,f,f,1,2016-01-04,within a few hours,Stevens,Stevens,Seattle,WA,Seattle,United States,47.62817272445289,-122.30786321179876,15,0.0,500.0,2016-01-04
3638,442487,Lovely Cap Hill Studio has it all!,87587,Margot & Anthony,02-03-2010,f,4.0,4.0,t,t,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$98.00,2,$15.00,2,365,104,f,moderate,f,f,2,2016-01-04,within a day,Stevens,Stevens,Seattle,WA,Seattle,United States,47.62316699320407,-122.30167806007238,242,0.0,300.0,2016-01-04
3639,8457402,Private Serenity for Travelers,43625956,Jessica,07-09-2015,f,1.0,1.0,t,t,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",$45.00,2,$10.00,2,30,5,f,strict,f,f,1,2016-01-04,within a few hours,Broadview,Broadview,Seattle,WA,Seattle,United States,47.714587928061135,-122.3650888296824,343,0.0,0.0,2016-01-04
3640,2297917,Carkeek Retreat,11737076,Donna,28-01-2014,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$125.00,2,$25.00,1,1125,45,f,strict,f,f,1,2016-01-04,within an hour,Broadview,Broadview,Seattle,WA,Seattle,United States,47.7094245213495,-122.36323260412952,350,0.0,0.0,2016-01-04
3641,1920477,Comfy & Cozy townhome,2907322,Archana,11-07-2012,t,1.0,1.0,t,t,t,House,Private room,2,1.5,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",$75.00,0,$0.00,1,1125,24,f,flexible,f,f,1,2016-01-04,Unknown,Broadview,Broadview,Seattle,WA,Seattle,United States,47.729904951351664,-122.35721023438676,352,25.0,100.0,2016-01-04
3642,7860837,1 Bedroom Carriage House,41431805,Meeka And Tony,14-08-2015,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$99.00,1,$0.00,2,1125,4,f,moderate,f,f,1,2016-01-04,within an hour,Broadview,Broadview,Seattle,WA,Seattle,United States,47.73331631191485,-122.36055950773743,66,0.0,95.0,2016-01-04
3643,5304739,"Private Apt, Entrance, Bath + 2BR",13004337,Joe & Shannon,10-03-2014,t,1.0,1.0,t,t,t,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$49.00,1,$12.00,1,1125,82,t,strict,f,f,1,2016-01-04,within an hour,Broadview,Broadview,Seattle,WA,Seattle,United States,47.7173026237218,-122.36509242222816,278,32.0,0.0,2016-01-04
3644,8051134,In-City Park - Private Apt Sleeps 4,42518664,Ryan,25-08-2015,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",$67.00,2,$15.00,2,1125,7,f,strict,f,f,1,2016-01-04,within an hour,Broadview,Broadview,Seattle,WA,Seattle,United States,47.71575913435933,-122.36649725434803,359,25.0,0.0,2016-01-04
3645,1557314,"""Casa Bella"" 1000 sf Near Ballard",8117658,Marilyn,12-08-2013,f,1.0,1.0,t,f,t,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$105.00,2,$0.00,1,1125,4,f,strict,f,f,1,2016-01-04,Unknown,Broadview,Broadview,Seattle,WA,Seattle,United States,47.72101018872494,-122.36644878554992,365,70.0,0.0,2016-01-04
3646,451012,Spacious house near Ballard ,2234071,Sasan,27-04-2012,f,1.0,1.0,t,t,t,House,Entire home/apt,6,2.0,3.0,4.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector""}",$195.00,6,$20.00,7,14,2,f,moderate,f,f,1,2016-01-04,within a few hours,Broadview,Broadview,Seattle,WA,Seattle,United States,47.71351832820821,-122.35873528656684,17,200.0,0.0,2016-01-04
3647,6797786,Spacious & bright 2br mid-century,8414513,Jared,26-08-2013,f,1.0,1.0,t,t,t,House,Entire home/apt,6,1.0,2.0,3.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$125.00,4,$20.00,2,1125,11,f,moderate,f,f,1,2016-01-04,within a few hours,Broadview,Broadview,Seattle,WA,Seattle,United States,47.710734745173255,-122.35657498867162,365,80.0,500.0,2016-01-04
3648,2474569,Elvis would have slept here,12657870,Robert,28-02-2014,f,1.0,1.0,t,f,t,House,Private room,2,1.0,1.0,2.0,Real Bed,"{Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",$65.00,2,$15.00,1,1125,34,f,moderate,f,f,1,2016-01-04,within a few hours,Broadview,Broadview,Seattle,WA,Seattle,United States,47.73082622851644,-122.35558832156012,365,0.0,0.0,2016-01-04
3649,689309,Elegance and Coziness in Broadview,3520873,Philippe,09-09-2012,f,1.0,1.0,t,f,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}",$125.00,1,$0.00,2,365,5,f,strict,f,f,1,2016-01-04,Unknown,Broadview,Broadview,Seattle,WA,Seattle,United States,47.72272663544256,-122.35668427661884,318,0.0,0.0,2016-01-04
3650,5059981,Seattle Seahawks vs Packers Weekend,1566314,Vienna,04-01-2012,f,1.0,1.0,t,f,t,House,Entire home/apt,6,2.0,3.0,3.0,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Indoor Fireplace"",""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",$183.00,1,$0.00,2,3,0,f,flexible,f,f,1,2016-01-04,within a day,Broadview,Broadview,Seattle,WA,Seattle,United States,47.71003520618751,-122.35881979324,328,0.0,200.0,2016-01-04
3651,3986793,"Quiet, bright room in North Seattle",12620012,Fang,26-02-2014,f,1.0,1.0,t,t,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$39.00,1,$19.00,1,1125,26,f,strict,f,f,1,2016-01-04,within a few hours,Broadview,Broadview,Seattle,WA,Seattle,United States,47.70644318329943,-122.35997203006866,57,12.0,250.0,2016-01-04
3652,1594313,Great Seattle Master Bed Guestroom!,197690,Trishann,10-08-2010,f,3.0,3.0,t,t,t,House,Private room,4,2.0,1.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Shampoo}",$68.00,2,$20.00,3,93,16,t,moderate,f,f,3,2016-01-04,Unknown,Bitter Lake,Broadview,Seattle,WA,Seattle,United States,47.71403265746829,-122.35596847799748,267,25.0,300.0,2016-01-04
3653,4936647,Seattle Urban Farm 2nd-ary Suite,12903370,Robin,07-03-2014,f,1.0,1.0,t,f,t,House,Entire home/apt,6,1.0,0.0,4.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$120.00,4,$0.00,2,5,29,f,moderate,f,f,1,2016-01-04,within a day,Broadview,Broadview,Seattle,WA,Seattle,United States,47.716429295625325,-122.37204378143464,308,0.0,0.0,2016-01-04
3654,1594219,Great Seattle Queen bed guestroom!,197690,Trishann,10-08-2010,f,3.0,3.0,t,t,t,House,Private room,2,2.0,1.0,1.0,Real Bed,"{""Cable TV"",""Wireless Internet"",Kitchen,Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Shampoo}",$86.00,2,$20.00,3,93,21,t,moderate,f,f,3,2016-01-04,Unknown,Bitter Lake,Broadview,Seattle,WA,Seattle,United States,47.71479712079498,-122.35587471526206,267,25.0,300.0,2016-01-04
3655,8799588,Country in the City,6034195,Andree,22-04-2013,f,1.0,1.0,t,t,t,House,Private room,1,2.0,1.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",$39.00,1,$0.00,1,1125,1,f,flexible,f,f,1,2016-01-04,within a day,Broadview,Broadview,Seattle,WA,Seattle,United States,47.71539597078646,-122.35972238469668,361,0.0,0.0,2016-01-04
3656,7662775,1 BR Apt in the heart of Fremont,24905379,William,16-12-2014,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$200.00,1,$0.00,1,1125,17,f,strict,f,f,1,2016-01-04,within an hour,Fremont,Fremont,Seattle,WA,Seattle,United States,47.65343423737387,-122.35184296897462,89,0.0,0.0,2016-01-04
3657,490076,Super cool in artsy Fremont!,3921530,Ann Petrich,19-10-2012,f,3.0,3.0,t,t,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$84.00,3,$20.00,2,28,84,f,moderate,f,t,3,2016-01-04,within a few hours,Fremont,Fremont,Seattle,WA,Seattle,United States,47.65429758614541,-122.3525885074478,176,45.0,200.0,2016-01-04
3658,9217030,The Chestnut,47929873,Brent,01-11-2015,f,1.0,1.0,t,t,t,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$150.00,1,$0.00,2,31,2,f,moderate,f,f,1,2016-01-04,within an hour,Fremont,Fremont,Seattle,WA,Seattle,United States,47.65396801563036,-122.35092272668908,363,0.0,0.0,2016-01-04
3659,7756839,Funky Fun Fremont Airstream Trailer,28003582,Michele And Denny,19-02-2015,f,3.0,3.0,t,t,t,Camper/RV,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",""Other pet(s)"",Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$82.00,1,$0.00,2,1125,12,f,strict,f,f,2,2016-01-04,within an hour,Fremont,Fremont,Seattle,WA,Seattle,United States,47.653631979080224,-122.3435834722352,246,50.0,0.0,2016-01-04
3660,116221,"Modern, Light-Filled Fremont Flat",587302,Danni,14-05-2011,t,1.0,1.0,t,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$140.00,1,$10.00,3,330,25,f,moderate,t,t,1,2016-01-04,within a few hours,Fremont,Fremont,Seattle,WA,Seattle,United States,47.65437101931993,-122.35745378318668,248,40.0,400.0,2016-01-04
3661,6921373,OF THE TREE & CLOUDS. BLOCKS TO FUN,3443346,Jacqueline,01-09-2012,t,3.0,3.0,t,t,t,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$99.00,1,$0.00,3,1125,16,t,moderate,t,t,3,2016-01-04,within an hour,Fremont,Fremont,Seattle,WA,Seattle,United States,47.65549784620424,-122.35928305068953,332,0.0,500.0,2016-01-04
3662,7743727,"Cozy studio, great Fremont location",28139398,Robin,22-02-2015,f,1.0,1.0,t,f,f,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen}",$149.00,1,$0.00,2,1125,0,f,flexible,f,f,1,2016-01-04,Unknown,Unknown,Fremont,Seattle,WA,Seattle,United States,47.65799597374823,-122.35050646544336,121,0.0,0.0,2016-01-04
3663,649243,Room in Seattle's Fremont area,2308816,Kay,06-05-2012,f,1.0,1.0,t,t,t,House,Private room,2,3.0,1.0,1.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Hot Tub"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$75.00,1,$0.00,3,21,144,f,flexible,f,f,1,2016-01-04,Unknown,Fremont,Fremont,Seattle,WA,Seattle,United States,47.655872109269374,-122.3568839127972,365,10.0,0.0,2016-01-04
3664,2989758,Craftsman home in Upper Fremont,1730412,Desdemona,10-02-2012,f,2.0,2.0,t,t,t,House,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",$125.00,2,$10.00,2,14,48,f,strict,f,f,2,2016-01-04,within a few hours,Fremont,Fremont,Seattle,WA,Seattle,United States,47.661251766336,-122.35103716321402,75,75.0,0.0,2016-01-04
3665,4518474,Cozy Fremont Apartment,3997252,Amy,28-10-2012,t,1.0,1.0,t,f,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$138.00,2,$10.00,2,1125,44,f,flexible,f,f,1,2016-01-04,within a day,Fremont,Fremont,Seattle,WA,Seattle,United States,47.65701575384673,-122.35993982750551,358,0.0,0.0,2016-01-04
3666,1796302,"Fremont bed/bath, breakfast & view",7468167,Susanna & Patrick,14-07-2013,t,1.0,1.0,t,t,t,House,Private room,2,1.5,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",$65.00,1,$10.00,2,21,150,f,moderate,f,f,1,2016-01-04,within an hour,Fremont,Fremont,Seattle,WA,Seattle,United States,47.660814434999246,-122.3472742612175,25,0.0,150.0,2016-01-04
3667,53803,Amazing 3BR Fremont Townhome!,238982,Maria & Graham,19-09-2010,f,7.0,7.0,t,t,t,House,Entire home/apt,4,3.5,3.0,3.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Breakfast,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",$250.00,4,$14.00,7,120,41,f,moderate,f,t,3,2016-01-04,within a few hours,Fremont,Fremont,Seattle,WA,Seattle,United States,47.66032785183963,-122.35222649795358,308,250.0,300.0,2016-01-04
3668,6867053,Wallingmont Apartment with Balcony!,4193438,Alex,19-11-2012,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,2,1.0,2.0,2.0,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$200.00,1,$0.00,1,1125,0,f,flexible,f,f,1,2016-01-04,Unknown,Fremont,Fremont,Seattle,WA,Seattle,United States,47.65488639501561,-122.3454027969336,277,0.0,0.0,2016-01-04
3669,9693230,Cozy home in the center of it all!,12901367,Devon,07-03-2014,f,1.0,1.0,t,f,t,House,Entire home/apt,5,1.0,2.0,3.0,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",$100.00,1,$0.00,1,1125,0,f,flexible,f,f,1,2016-01-04,within a day,Fremont,Fremont,Seattle,WA,Seattle,United States,47.65624329693977,-122.3433933196593,23,50.0,0.0,2016-01-04
3670,6750264,Cozy Seattle house with a view/yard,12156808,Mandy & Andy,09-06-2015,f,1.0,1.0,t,t,t,House,Entire home/apt,5,1.0,2.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$180.00,4,$50.00,2,1125,4,f,flexible,f,f,1,2016-01-04,Unknown,Fremont,Fremont,Seattle,WA,Seattle,United States,47.65895699877973,-122.35674240845212,0,150.0,500.0,2016-01-04
3671,6392029,Urban cozy apartment in Fremont.,7719433,Ashton,25-07-2013,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",Dog(s),Cat(s),""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$136.00,1,$0.00,1,1125,1,f,flexible,f,f,1,2016-01-04,Unknown,Fremont,Fremont,Seattle,WA,Seattle,United States,47.65371520819471,-122.34742336229796,143,0.0,0.0,2016-01-04
3672,2731253,The Pad,601600,Hal,18-05-2011,t,2.0,2.0,t,t,t,House,Entire home/apt,2,1.0,0.0,1.0,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$129.00,2,$20.00,3,90,81,f,moderate,f,f,2,2016-01-04,within a few hours,Fremont,Fremont,Seattle,WA,Seattle,United States,47.65323596748693,-122.35074365201444,356,0.0,400.0,2016-01-04
3673,5625964,"Upper Fremont private room, ensuite",1390845,Jill And John,09-11-2011,t,1.0,1.0,t,f,t,House,Private room,2,1.0,1.0,1.0,Real Bed,"{""Wireless Internet"",""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",$61.00,1,$0.00,1,1125,33,f,flexible,f,f,1,2016-01-04,Unknown,Fremont,Fremont,Seattle,WA,Seattle,United States,47.658760450946126,-122.35649893527405,0,0.0,0.0,2016-01-04
3674,38545,"3br,modern,fire place, chef kitchen",165390,Seth,13-07-2010,t,5.0,5.0,t,t,t,House,Entire home/apt,8,2.5,3.0,3.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,Essentials}",$275.00,7,$15.00,1,365,67,f,strict,f,f,4,2016-01-04,within an hour,Wallingford,Fremont,Seattle,WA,Seattle,United States,47.65302812619456,-122.3426827769605,357,145.0,200.0,2016-01-04
3675,8699046,Primely Located Fremont Apartment,12832332,Kara,05-03-2014,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit""}",$100.00,1,$0.00,1,1125,0,f,flexible,f,f,1,2016-01-04,within an hour,Fremont,Fremont,Seattle,WA,Seattle,United States,47.65191235875002,-122.34961073634317,67,0.0,0.0,2016-01-04
3676,9174327,1907 Fremont/Ballard Home,30988044,Judy,10-04-2015,f,1.0,1.0,t,t,t,House,Private room,4,1.0,1.0,2.0,Real Bed,"{""Wireless Internet"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$59.00,2,$25.00,2,10,1,f,moderate,f,f,1,2016-01-04,within an hour,Fremont,Fremont,Seattle,WA,Seattle,United States,47.65555551419877,-122.35913483927445,64,40.0,200.0,2016-01-04
3677,6169489,Casa de Chet,32008173,Amanda,26-04-2015,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector""}",$95.00,1,$0.00,1,1125,0,f,flexible,f,f,1,2016-01-04,Unknown,Fremont,Fremont,Seattle,WA,Seattle,United States,47.65219908544854,-122.34752107241547,227,0.0,0.0,2016-01-04
3678,9511777,New LUXURY house - heart of Fremont,48273510,Greg,05-11-2015,f,3.0,3.0,t,t,t,House,Entire home/apt,5,2.0,3.0,4.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$500.00,2,$20.00,1,1125,1,t,strict,f,f,1,2016-01-04,within an hour,Fremont,Fremont,Seattle,WA,Seattle,United States,47.65256833970344,-122.35136101603464,8,50.0,1900.0,2016-01-04
3679,3489837,Artist Bungalow in Fremont,2318574,Annie,08-05-2012,f,3.0,3.0,t,t,t,House,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$200.00,2,$20.00,1,3,4,f,strict,f,f,1,2016-01-04,within a few hours,Fremont,Fremont,Seattle,WA,Seattle,United States,47.65717505792681,-122.34510762845844,365,100.0,300.0,2016-01-04
3680,5905958,Relax in the Heart of Fremont,2661374,Rachel,17-06-2012,f,1.0,1.0,t,t,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",$95.00,2,$25.00,1,1125,7,f,moderate,f,f,1,2016-01-04,within an hour,Fremont,Fremont,Seattle,WA,Seattle,United States,47.650928170935984,-122.34624988672252,127,20.0,100.0,2016-01-04
